Inf,Rec,Name,Transfer Value,Pts/Gm,CA,Division,xGP/90,Sv %,xSv %,Aer A/90,OPCrs C/90,Hdrs A,Conv %,Mins/Gl,xA/90,Saves/90,xG/90,Gls/90,NPxG/90,xG/shot,Shot %,Hdrs W/90,K Hdrs/90,Cr C/A,Crs A/90,Cr C/90,OPCr %,OPCrs C,Dist/90,Drb/90,Ps A/90,Ps C/90,Sprints/90,Poss Lost/90,Pr passes/90,Shots Outside Box/90,Shot/90,ShT/90,Blk/90,Clr/90,Int/90,Poss Won/90,OPKP/90,Pres C/90,Shts Blckd/90,Hdr %,Tck/90,Tck R,Pas %,Pres A/90,K Tck/90,Ch C/90,K Ps/90,Asts/90
,  ,Alfredo,£6.6M  £20M,1.41,132,Spanish First Division,,,,4.25,0.27,93,5%,"1,969.00",0.13,,0.1,0.05,0.1,0.12,26%,1.1,0,12%,4.02,0.78,19%,6,11.9km,1.55,32,25.23,15.91,12.75,3.25,0.27,0.87,0.23,0.32,0.87,2.01,5.44,1.33,4.53,0,26%,2.74,90%,79%,0.23,0,0.27,1.33,0.09
Inj,  ,Giuseppe Schioppa,£500K  £1.5M,0.75,114,Italian Serie A,,,,5.84,0.39,60,11%,308.33,0.11,,0.21,0.29,0.21,0.08,32%,1.56,0,16%,2.43,0.39,16%,4,13.1km,3.79,33.47,27.92,16.44,22.86,2.43,1.26,2.72,0.88,0.29,0.97,1.95,2.72,0.78,3.41,0,27%,2.34,77%,83%,12.26,0.19,,1.65,0.1
,  ,Giampaolo Poluzzi,£2.1M  £6.2M,0.73,116,Italian Serie A,,,,4.05,0.13,121,20%,"1,344.50",0.16,,0.07,0.07,0.07,0.2,60%,2.14,0.1,16%,1.07,0.2,19%,4,12.3km,1.31,45.72,40.16,9.74,16.3,3.31,0.07,0.33,0.2,0.5,0.84,1.51,9.07,1.2,2.61,0,53%,1.61,79%,88%,10.64,0.07,0.4,2.38,0.03
Wnt,  ,Lee HyunJun,£13M  £38M,1.5,139,Spanish First Division,,,,2.49,0.19,67,,,0.19,,0.09,,0.09,0.09,27%,0.56,0,35%,0.52,0.19,36%,5,12.4km,1.41,46.49,42.03,11.37,13.9,5.05,0.45,0.97,0.26,0.3,0.82,1.52,11.07,2.45,3.2,0,22%,1.52,72%,90%,11.52,0.04,0.19,2.68,0.19
Int,  ,Moussa Nijimbere,£56M  £169M,1.49,154,Italian Serie A,,,,4.58,0.28,133,14%,217.58,0.25,,0.35,0.41,0.35,0.12,45%,0.86,0.03,12%,2.27,0.28,12%,8,12.6km,2.65,36.4,32.02,14.96,13.79,2.41,0.86,2.86,1.28,0.38,0.48,1.83,8.69,1.24,2.76,0,19%,2,78%,88%,12.31,0,0.62,2.31,0.34
Wnt,  ,Emilio,£3.4M  £10.5M,1.1,122,Spanish First Division,,,,3.67,0.17,105,8%,"2,574.00",0.09,,0.05,0.03,0.05,0.12,31%,1.85,0.31,21%,0.8,0.17,22%,5,12.4km,0.66,44.48,39.09,11.54,18.39,3.22,0.17,0.45,0.14,0.21,0.77,1.47,10.24,1.43,3.22,0,50%,2.06,77%,88%,11.5,0.1,0.17,1.43,0.14
Trn,  ,Fitsum Worku,£3.1M  £9.4M,0.78,118,Italian Serie A,,,,3.91,0.12,130,10%,997.67,0.16,,0.09,0.09,0.09,0.1,41%,1.77,0.06,15%,0.78,0.12,15%,4,12.5km,1.17,44.05,39.15,10.8,14.91,3.73,0.3,0.87,0.36,0.27,0.72,1.62,9.41,1.35,2.86,0,45%,1.77,76%,89%,11.04,0.03,0.33,2.29,0.09
,  ,Mattia Liberali,Not for Sale,1,130,Italian Serie A,,,,6.3,0.18,139,7%,496.5,0.14,,0.28,0.18,0.28,0.1,48%,1.77,0,33%,0.54,0.18,33%,4,12.0km,1.09,21.57,18.81,6.44,16,1.04,1.04,2.76,1.31,0.18,0.45,1.22,2.04,1,1.36,0,28%,1.22,87%,87%,7.07,0.05,0.5,1,0.09
,  ,Paulius Gasiunas,Not for Sale,1.77,162,Italian Serie A,,,,3.33,0.16,82,16%,369,0.12,,0.19,0.24,0.19,0.12,45%,1.75,0.04,20%,0.81,0.16,20%,4,13.0km,1.46,46.79,41.1,12.93,10.89,4.27,0.37,1.54,0.69,0.28,0.57,1.91,13.9,1.91,2.97,0,52%,1.79,85%,88%,10.61,0.08,0.41,1.91,0.16
Req,  ,Raffaele Masella,£9.8M  £30M,1.39,129,Italian Serie A,,,,4.73,0.3,126,13%,399.67,0.18,,0.22,0.23,0.22,0.12,30%,2.1,0.15,9%,3.45,0.34,10%,8,11.9km,2.21,33.07,26.91,18.17,14.56,4.47,0.49,1.76,0.53,0.23,0.71,2.21,5.59,1.99,3,0,44%,2.48,84%,81%,14.37,0,0.49,1.99,0.04
Inj,  ,Roman Macháček,£17M  £51M,1.12,141,Italian Serie A,,,,6.06,0.15,166,10%,352.14,0.16,,0.24,0.26,0.24,0.09,38%,1.9,0.04,17%,0.84,0.15,17%,4,12.6km,1.24,28.66,23.88,9.93,15.26,1.57,0.88,2.63,0.99,0.15,0.44,0.91,7.27,1.17,1.9,0,31%,1.5,80%,83%,9.35,0,0.4,1.31,0.04
,  ,Malick Ngom,Not for Sale,1.43,141,Spanish First Division,,,,3.83,0.25,108,7%,"1,270.50",0.34,,0.14,0.07,0.14,0.15,43%,1.35,0.18,25%,3.72,0.57,15%,7,12.8km,1.59,50.65,44.81,11.65,13.49,4.5,0.25,0.99,0.43,0.32,0.32,1.63,13.07,2.3,3.05,0,35%,2.2,89%,88%,11.3,0.04,0.46,4.07,0.39
Wnt,  ,Carlos López,£5.2M  £16M,1.28,131,Spanish First Division,,,,6.05,0.52,173,7%,858.33,0.07,,0.2,0.1,0.2,0.13,40%,2.38,0,14%,4.16,0.56,13%,15,12.3km,3.04,33.41,28.87,14.68,17.9,2.38,0.38,1.57,0.63,0.38,0.87,1.78,5.14,1.4,3.04,0,39%,2.1,80%,86%,12.41,0.07,0.14,1.43,0.03
,  ,Muhammad Ugochukwu,£52M  £156M,2.35,156,Italian Serie A,,,,3,0.3,111,9%,475.71,0.34,,0.3,0.19,0.3,0.14,42%,1.32,0.05,25%,2.3,0.46,20%,11,12.3km,1.32,44.92,39.3,11.92,13.46,3.89,0.57,2.19,0.92,0.3,0.41,1.62,11.24,2.22,3.11,0,44%,2.08,84%,87%,11.27,0.03,0.7,2.73,0.41
,  ,Sergio Uriarte,£39M  £118M,0.88,141,Spanish First Division,,,,4.21,0.12,140,9%,374.25,0.06,,0.3,0.24,0.27,0.11,40%,1.68,0,14%,0.84,0.12,14%,4,13.3km,0.99,32.68,27.54,13.23,17.22,2.01,0.9,2.71,1.08,0.15,0.51,1.26,10.1,1.23,2.89,0,40%,1.89,82%,84%,11.3,0.03,0.09,1.23,0.06
,  ,José Antonio Cordero,£70M  £211M,1.32,157,Spanish First Division,,,,2.37,0.31,68,11%,644.5,0.27,,0.17,0.14,0.17,0.13,41%,0.87,0,25%,1.61,0.31,20%,9,13.0km,2.09,51.67,45.49,13.06,10.89,3.42,0.38,1.29,0.52,0.14,0.45,1.57,15.01,1.54,3.14,0,37%,1.99,83%,88%,10.33,0.07,0.38,1.54,0.14
,  ,Ibai Badiola,£15M  £45M,0.88,130,Spanish First Division,,,,8.28,0.04,226,14%,245.6,0.05,,0.23,0.37,0.23,0.09,49%,3.19,0.11,6%,2.05,0.15,7%,1,12.0km,1.5,24.59,20.63,7.26,21.58,1.1,0.88,2.6,1.28,0.18,0.15,1.14,2.02,0.88,1.83,0,38%,1.14,65%,84%,7.73,0.04,0.07,1.25,
Wnt,  ,Özgür Kara,£10.5M  £32M,1.73,142,Italian Serie A,,,,4.08,0.05,87,,,0.05,,0.01,,0.01,0.08,50%,2.39,0.23,4%,1.03,0.05,5%,1,12.5km,1.31,45.73,41.6,13.76,14.55,6.29,0.05,0.09,0.05,0.75,0.7,3.47,11.31,0.66,1.88,0.28,59%,2.54,86%,91%,9.44,0,0.09,0.66,0.14
,  ,Gavi,Not for Sale,2.07,167,Spanish First Division,,,,2.44,0.09,82,3%,"3,027.00",0.21,,0.08,0.03,0.08,0.09,23%,0.68,0,13%,1.96,0.42,21%,3,12.5km,1.25,55.27,50.07,12.25,4.19,5.2,0.3,0.89,0.21,0.39,0.62,1.4,16.62,1.34,2.97,0.18,28%,2.26,82%,91%,9.57,0.09,0.54,2.88,0.27
,  ,João Rêgo,Not for Sale,2,159,Spanish First Division,,,,4.99,0.31,195,8%,351.7,0.22,,0.38,0.26,0.34,0.12,48%,1.2,0.03,25%,7.91,1.92,24%,12,12.9km,2.2,32.42,28.28,11.39,15.05,1.77,0.92,3.17,1.51,0.23,0.67,1.25,10.13,1.23,2.74,0,24%,1.84,78%,87%,10.85,0,0.28,1.54,0.2
Lst,  ,Nicholas Davidson,£37M,1.42,143,Italian Serie A,,,,3.92,0.11,140,9%,401.88,0.27,,0.25,0.22,0.25,0.1,40%,1.76,0.14,14%,0.84,0.11,13%,4,13.4km,1.93,37.74,32.61,13.33,12.85,2.94,0.7,2.49,1.01,0.34,0.62,1.88,15.65,1.37,2.3,0,45%,1.4,78%,86%,10.81,0.06,0.39,1.51,0.2
,  ,David Pejičić,Not for Sale,1.49,144,Italian Serie A,,,,3.72,0.15,154,16%,248.27,0.2,,0.26,0.36,0.26,0.12,43%,0.53,0,14%,1.02,0.15,14%,6,13.2km,2.13,33.76,29.39,13.12,16.51,2.32,0.58,2.25,0.97,0.27,0.39,1.81,9.86,1.52,2.37,0,14%,1.72,74%,87%,9.91,0,0.34,1.98,0.12
,  ,Luciano Gasparri,Not for Sale,1.06,132,Spanish First Division,,,,3.69,0.24,91,17%,277.25,0.18,,0.22,0.32,0.22,0.12,30%,0.45,0,40%,4.1,0.53,13%,6,13.5km,1.87,32.99,27.75,12.42,17.61,2.48,0.49,1.87,0.57,0.32,0.53,1.34,9.54,1.66,2.31,0,12%,1.79,81%,84%,10.43,0.08,0.28,1.74,0.08
,  ,Edu,£10M  £31M,1.27,133,Spanish First Division,,,,4.35,0.13,100,8%,414.2,0.12,,0.41,0.22,0.41,0.15,39%,1.48,0,15%,6.26,0.78,13%,3,13.3km,1.65,34.37,29.07,13.34,18.95,1.65,0.78,2.69,1.04,0.26,0.35,1.52,8.56,0.83,2.39,0,34%,1.35,61%,85%,9.34,0.04,0.17,0.83,0.09
,  ,Wim Verelst,£93M  £280M,1.86,160,Italian Serie A,,,,4.06,0.21,133,17%,196.6,0.26,,0.32,0.46,0.3,0.12,44%,0.82,0,20%,6.47,0.98,15%,7,13.3km,1.65,34.18,29.36,13.15,11.41,2.29,0.7,2.72,1.19,0.18,0.73,1.13,14.04,1.83,2.78,0,20%,1.65,76%,86%,10.83,0.09,0.46,3.51,0.09
Inj,  ,Julio César Espinosa,£15M  £44M,1.51,148,Italian Serie A,,,,3.96,0.25,126,16%,409.43,0.07,,0.16,0.22,0.16,0.12,34%,1.13,0,22%,1.48,0.35,23%,8,13.2km,1.6,35.36,30.05,13.09,17.52,2.26,0.35,1.38,0.47,0.09,0.47,1.38,10.49,1.51,2.98,0,29%,1.79,78%,85%,10.52,0.03,0.13,1.66,0.09
nEU,  ,Ibrahima Bamba,£28M  £85M,1.42,146,Italian Serie A,,,,3.6,0.12,30,13%,250.33,0.21,,0.28,0.36,0.28,0.1,35%,0.84,0.12,20%,0.6,0.12,20%,1,13.3km,0.96,33.56,29.36,14.26,18.93,2.4,0.96,2.76,0.96,0.24,0.96,1.56,11.62,1.56,2.52,0,23%,1.56,93%,88%,11.15,0,0.24,1.56,
nEU,  ,Ewan Aiton,£31M  £92M,1.35,146,Italian Serie A,,,,4.2,0.12,176,13%,628.83,0.06,,0.14,0.14,0.14,0.12,31%,2.48,0.48,27%,0.43,0.12,28%,5,13.3km,1.12,51.86,46.99,13.12,8.44,3.75,0.31,1.14,0.36,0.31,0.72,1.6,11.43,0.79,2.89,0.02,59%,2.24,78%,91%,9.68,0.07,0.17,0.79,0.05
,  ,Michele Simone,£2.8M  £8.4M,0.87,124,Italian Serie A,,,,9.29,0.06,167,6%,404.5,0.09,,0.42,0.22,0.42,0.11,43%,1.78,0,12%,0.44,0.06,13%,1,11.7km,1.06,23.42,21.25,6.34,19.25,0.78,1.28,3.73,1.61,0.22,0.22,0.83,1.78,0.5,1.95,0,19%,1.06,68%,91%,6.56,0,0.17,1.61,0.11
Wnt,  ,Ferdi Arslan,£46M  £137M,1.46,146,Spanish First Division,,,,3.32,0.4,100,6%,902.67,0.28,,0.19,0.1,0.19,0.12,40%,0.53,0,20%,6.55,0.86,13%,12,13.7km,3.42,41.44,34.2,16.35,12.76,5.48,0.43,1.66,0.66,0.23,0.7,1.93,7.61,1.46,3.69,0,16%,2.73,88%,83%,12.2,0,0.3,1.69,0.27
Wnt,  ,Steeve Mvodo Mvodo,Not for Sale,0.7,124,Spanish First Division,,,,3.65,0.1,112,13%,552.2,0.14,,0.16,0.16,0.16,0.13,32%,0.68,0.03,10%,1.3,0.1,8%,3,12.4km,1.08,39.31,34.13,10.14,15.61,3.26,0.36,1.24,0.39,0.29,0.85,1.43,10.85,1.56,2.51,0,19%,1.86,89%,87%,10.79,0.03,0.23,1.56,0.2
Int,  ,Mario Mannaert,£38M  £113M,1.55,149,Spanish First Division,,,,4.16,0.45,139,10%,500.67,0.15,,0.2,0.18,0.2,0.11,50%,0.96,0,15%,2.82,0.45,16%,15,12.6km,2.61,33.41,28.07,14.08,17.05,2.7,0.69,1.8,0.9,0.33,0.84,1.59,5.75,1.47,3.27,0,23%,2.46,84%,84%,12.34,0.03,0.3,1.59,0.12
,  ,Martin Kopřiva,£650K  £1.9M,1.11,117,Italian Serie A,,,,5.5,0.06,174,13%,569,0.06,,0.11,0.16,0.11,0.09,31%,1.27,0.03,7%,0.85,0.06,7%,2,13.2km,1.33,31.38,27.05,14.24,21.67,1.58,0.32,1.23,0.38,0.16,0.73,1.36,8.95,0.89,2.12,0,23%,1.33,75%,86%,11.04,0.06,0.06,0.89,0.03
,  ,Eneko Gurrutxaga,£6M  £18M,1.31,125,Spanish First Division,,,,4.99,0.13,148,10%,534.2,0.08,,0.22,0.17,0.22,0.13,35%,1.11,0,12%,1.11,0.13,12%,4,13.0km,1.92,31.47,26.86,11.83,23.11,1.75,0.67,1.72,0.61,0.24,0.54,1.38,10.41,0.94,2.19,0,22%,1.62,80%,85%,9.57,0.03,0.24,1.31,0.07
Wnt,  ,Gianluca Corrado,£350K  £1M,0.58,125,Italian Serie A,,,,7.06,0.15,230,11%,419,0.24,,0.19,0.21,0.17,0.1,43%,2.73,0.21,20%,5.77,0.83,14%,5,12.1km,1.26,34.64,30.01,9.17,17.25,2.79,0.52,1.87,0.8,0.21,0.71,1.47,6.54,1.23,2.64,0,39%,1.47,72%,87%,9.91,0.06,0.28,1.66,0.09
,  ,Nikos Panagiotakopoulos,£46M  £138M,1.84,152,Italian Serie A,,,,2.89,0.06,94,13%,487.83,0.28,,0.13,0.18,0.13,0.09,53%,1.05,0.06,5%,1.05,0.06,6%,2,13.0km,1.91,45.97,40.1,11.75,12.45,4.12,0.37,1.38,0.74,0.4,0.65,1.78,13.41,2.06,2.83,0,36%,1.66,68%,87%,11.01,0.03,0.31,2.06,0.12
Wnt,  ,Carmine Inserra,£800K  £2.4M,0.74,123,Italian Serie A,,,,3.35,0.12,111,17%,995,0.16,,0.05,0.09,0.05,0.1,33%,1.09,0.06,14%,0.84,0.12,14%,4,12.3km,0.93,45.44,40.01,10.31,14.83,4.31,0.21,0.54,0.18,0.39,0.75,1.39,8.71,1.24,2.59,0,32%,1.66,82%,88%,10.7,0.06,0.39,1.3,0.09
Req,  ,Arda Güler,£900K  £2.7M,2.33,153,Spanish First Division,,,,2.37,0.42,34,14%,322.25,0.55,,0.24,0.28,0.24,0.12,62%,0.56,0,24%,8.17,1.68,21%,6,12.8km,1.68,49.78,44.55,12.36,11.24,3.84,0.7,2.02,1.26,0.42,0.56,1.47,13.96,1.96,2.93,0,24%,2.23,91%,89%,11.17,0,0.28,4.05,0.49
,  ,Erik Iversen,£51M  £152M,1.88,191,English Premier Division,,,,3.43,0.13,158,10%,345.58,0.21,,0.33,0.26,0.33,0.13,45%,1.87,0.22,18%,1.41,0.3,22%,6,12.6km,1.89,47.16,42.49,12.09,2.67,4.19,0.8,2.63,1.19,0.33,0.61,1.69,16.12,1.89,2.86,0,54%,1.63,71%,90%,10.76,0.07,0.5,3.26,0.24
,  ,Dejan Simčič,£9.2M  £28M,0.56,139,English Premier Division,,,,3.76,0.12,130,6%,"1,036.67",0.1,,0.21,0.09,0.21,0.14,25%,0.93,0.03,12%,0.93,0.12,13%,4,13.4km,1.24,34.15,27.87,13.34,18.69,2.32,0.55,1.53,0.38,0.17,0.52,1.71,10.01,1.5,2.4,0,25%,1.74,80%,82%,10.36,0,0.26,1.79,0.12
,  ,Ethan Nwaneri,Not for Sale,2,161,English Premier Division,,,,2.23,0.18,74,12%,498.83,0.19,,0.16,0.18,0.16,0.11,40%,0.36,0.06,18%,0.99,0.18,18%,6,12.7km,1.83,47.69,41.47,11.67,10.98,4.39,0.36,1.5,0.6,0.12,0.66,1.86,11.1,2.26,2.62,0,16%,1.83,82%,87%,11.31,0.09,0.3,2.5,0.3
,  ,João Neves,Not for Sale,1.69,163,English Premier Division,,,,3.88,0.14,142,,,0.33,,0.07,,0.07,0.09,30%,1.47,0.3,21%,3.14,0.49,16%,5,12.9km,1.15,56,50.02,11.71,6.58,5.1,0.19,0.82,0.25,0.35,0.55,1.36,15.94,1.56,3.27,0.19,38%,2.48,78%,89%,9.91,0.08,0.76,1.69,0.35
Wnt,  ,Sam Minott,£55M  £166M,1,164,English Premier Division,,,,3.76,0.27,69,29%,206.62,0.26,,0.12,0.44,0.12,0.08,50%,0.93,0,31%,0.87,0.27,31%,5,12.5km,1.8,39.8,35.17,11.38,9.69,1.85,0.6,1.52,0.76,0.44,0.71,1.58,11.32,0.6,3.05,0,25%,1.8,73%,88%,11.54,0,0.16,0.6,
,  ,Franco Mastantuono,Not for Sale,1.98,165,English Premier Division,,,,4.3,0.18,163,15%,227.6,0.32,,0.27,0.4,0.27,0.1,43%,1.08,0.03,26%,5.69,0.9,16%,7,13.4km,2,35.72,29.42,13.58,16.63,2.29,0.92,2.64,1.13,0.24,0.5,1.29,15.03,1.71,2.98,0,25%,1.63,78%,82%,11.02,0.03,0.32,2.85,0.37
,  ,Diego Jiménez,Not for Sale,1.15,142,English Premier Division,,,,3.47,0.16,65,21%,280.67,0.2,,0.1,0.32,0.1,0.06,46%,1.02,0.05,7%,8.23,0.8,10%,3,12.4km,2.73,37.73,31.37,14.06,14.8,3.69,0.69,1.5,0.69,0.53,1.23,1.6,4.81,2.24,3.63,0,29%,3.21,92%,83%,13.09,0.16,0.37,3.9,0.27
,  ,Theophilus Makanjuola,£26M  £77M,1.61,144,English Premier Division,,,,6.91,0.12,175,6%,456,0.15,,0.37,0.2,0.37,0.11,59%,2.45,0.16,20%,0.99,0.12,12%,3,12.1km,0.91,29.41,25.97,8.61,17.68,2.13,1.3,3.47,2.05,0.2,0.51,1.34,5.45,1.3,2.13,0,35%,1.18,67%,88%,7.34,0,0.32,1.3,0.16
Wnt,  ,Charlie Clarke,£26M  £78M,1.26,145,English Premier Division,,,,3.6,0.17,109,7%,"1,361.00",0.16,,0.08,0.07,0.08,0.09,32%,1.62,0.43,15%,1.29,0.17,13%,5,13.1km,1.29,46.22,39.11,11.61,13.52,3.27,0.33,0.93,0.3,0.17,0.4,1.49,11.74,1.32,2.91,0,45%,1.69,75%,85%,10.78,0,0.13,1.32,0.26
,  ,Álex Guerrero,£30M  £91M,1.05,147,English Premier Division,,,,3.52,0.1,105,6%,672,0.12,,0.26,0.13,0.26,0.12,35%,0.9,0,11%,3.42,0.67,20%,3,13.2km,1.81,32.18,27.92,13.36,20.32,2.48,0.6,2.18,0.77,0.2,0.7,1.64,8.07,1.61,2.58,0,26%,1.54,70%,87%,11.08,0,0.23,2.91,0.1
,  ,Pete Dewhirst,£41M  £123M,1.73,151,English Premier Division,,,,5.58,0.22,233,10%,268.36,0.12,,0.41,0.34,0.39,0.12,49%,1.61,0.12,28%,2.56,0.46,18%,9,11.8km,1.22,36.6,32.29,8.91,13.3,2.59,1.08,3.31,1.61,0.17,0.53,1.03,8.41,1.32,2.32,0,29%,1.65,86%,88%,9.17,0,0.22,1.37,0.19
,  ,Javier,£11.5M  £35M,0.55,145,English Premier Division,,,,3.71,0,32,,,0.1,,0.1,,0.1,0.18,40%,1.16,0.35,,0.46,0,0%,0,12.0km,1.51,49.29,44.07,10.79,12.87,3.71,0.35,0.58,0.23,0.46,0.58,1.62,10.32,1.86,2.44,0,31%,1.74,88%,89%,11.6,0,0.12,1.86,0.12
,  ,Rodrigo Mora,Not for Sale,1.21,148,English Premier Division,,,,3.4,0.26,103,15%,272.8,0.19,,0.22,0.33,0.22,0.1,44%,0.86,0,13%,7.65,1.22,16%,8,12.6km,3.17,36.88,31.24,14.19,17.32,2.94,0.73,2.18,0.96,0.46,0.66,1.85,7.62,1.42,2.51,0,25%,1.42,63%,85%,12.83,0.03,0.16,1.72,0.1
Wnt,  ,Dan Harrison,£28M  £84M,1.64,151,English Premier Division,,,,2.58,0.03,87,11%,607.8,0.24,,0.16,0.15,0.16,0.12,39%,0.95,0,4%,0.65,0.03,5%,1,12.4km,1.69,47.24,41.82,11.02,11.31,3.58,0.38,1.36,0.53,0.41,0.59,1.9,13.68,1.36,2.9,0,37%,1.81,78%,89%,10.96,0.06,0.44,1.36,0.15
,  ,Bacary Mboup,£75M  £226M,1.94,177,English Premier Division,,,,3.79,0.21,161,14%,347.27,0.23,,0.27,0.26,0.27,0.15,42%,2.07,0.35,19%,1.11,0.21,19%,9,13.1km,1.65,49.31,43.21,13.26,7.63,3.89,0.45,1.79,0.75,0.31,0.47,1.3,15.46,2.19,3.09,0,55%,2.07,83%,88%,11.17,0.05,0.54,2.19,0.16
,  ,John Maas,£55M  £166M,1.63,157,English Premier Division,,,,3.06,0.09,98,9%,959.33,0.25,,0.11,0.09,0.11,0.1,43%,1.34,0.09,14%,0.91,0.19,21%,3,12.6km,1.81,47.31,41.25,10.54,10.88,4.19,0.31,1.09,0.47,0.38,0.66,1.85,13.38,1.88,3.38,0.03,44%,2.35,85%,87%,10.66,0.03,0.38,1.88,0.19
,  ,Jeffrey Mulder,£57M  £170M,1.64,149,English Premier Division,,,,6.7,0.34,199,8%,890.67,0.16,,0.09,0.1,0.09,0.07,32%,4.04,0.51,14%,2.36,0.34,14%,10,13.4km,3.33,40.59,34.39,16.37,12.36,4.95,0.51,1.28,0.4,0.2,0.4,1.68,4.51,1.52,3.47,0,60%,2.63,88%,85%,11.65,0,0.2,1.52,0.13
Wnt,  ,Jordy Bawuah,£4M  £12M,0.62,128,English Premier Division,,,,5.56,0.37,212,6%,686.6,0.15,,0.27,0.13,0.27,0.13,36%,2.07,0.1,12%,5.32,0.55,10%,14,12.3km,2.86,31.88,26.79,14.42,19.58,2.49,0.52,2.12,0.76,0.37,0.79,1.55,4.19,1.57,2.99,0,37%,2.31,82%,84%,10.91,0,0.26,1.57,0.1
,  ,John L'Estrange,£52M  £155M,1.98,159,English Premier Division,,,,4.5,0.18,174,15%,204.71,0.08,,0.37,0.44,0.37,0.13,45%,1.97,0.18,19%,0.93,0.18,19%,7,12.4km,1.16,44.87,39.67,11.41,15.36,2.51,0.8,2.92,1.32,0.49,0.7,1.66,9.67,0.98,2.61,0,44%,1.78,83%,88%,10.29,0.03,0.18,0.98,0.16
Wnt,  ,Rafael Neves,£6M  £18M,0.81,135,English Premier Division,,,,3.94,0.07,119,10%,679.5,0.17,,0.2,0.13,0.2,0.15,34%,1.13,0,12%,6.36,0.73,11%,2,13.1km,1.52,35.7,30.23,12.15,15.43,2.75,0.33,1.36,0.46,0.26,0.5,1.66,9.6,1.49,2.05,0,29%,1.29,76%,85%,10.53,0.07,0.07,1.49,0.2
